기간,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시,최대,최소,가중평균
2023/05/29,122.24,118.65,118.65,118.65,118.65,118.65,118.65,125.35,151.18,166.21,211.02,166.45,151.18,146.18,165.71,166.36,167.54,166.36,145.31,149.36,165.23,165.21,165.29,129.9,211.02,118.65,149.32
2023/05/28,128.88,117.37,117.37,117.37,117.37,117.37,117.37,117.12,117.12,117.12,129.99,123.03,125.91,126.14,125.96,117.12,117.12,130.01,131.53,131.53,131.65,131.53,131.53,131.53,131.65,117.12,123.98
2023/05/27,130.19,126.1,121.41,121.41,121.41,121.41,121.41,120.97,129.62,131.48,131.48,162.83,161.62,162.97,162.93,180.6,169.27,169.25,169.25,169.24,169.25,161.78,162.01,160.49,180.6,120.97,148.22
2023/05/26,133.19,122.09,122.09,122.09,122.09,122.09,125.66,129.54,166.37,166.87,181.82,170.12,167.15,167.43,177.45,180.59,166.38,163.45,163.46,163.46,163.45,161.65,134.39,131.51,181.82,122.09,152.87
2023/05/25,127.96,124.71,119.98,119.98,119.98,119.98,123.38,160.43,160.47,148.79,163.02,163.02,163.01,169.86,184.23,173.14,167.75,163.03,163.03,163.04,163,146.81,134.98,134.39,184.23,119.98,150.38
2023/05/24,127.96,122.93,121.16,119.94,119.94,119.94,124.06,125,173.78,122.56,148.31,161.04,161.04,161.04,165.13,167.42,168.61,168.39,166.69,165.5,165.5,161.08,147.05,137,173.78,119.94,147.99
2023/05/23,124.3,122.58,120.38,120.38,120.38,122.58,124.3,122.58,159.44,160.76,166.02,168.9,161.87,165.08,211.69,211.94,182.21,165.07,161.88,161.9,161.9,147.9,136.78,136.78,211.94,120.38,153.43
2023/05/22,123.03,114.12,110.33,110.33,110.33,114.12,122.84,123.03,133.4,162.1,177.6,149.8,121.53,149.8,149.8,162.29,177.71,167.29,167.28,167.28,165.39,164.11,164.13,164.16,177.71,110.33,147.44
2023/05/21,129.65,114.77,115.3,112.64,115.3,123.59,124.32,109.31,109.31,109.31,109.31,109.31,109.31,123.76,124.22,124.98,125,125,137.12,174.72,174.73,168.02,137.61,137.61,174.73,109.31,128.53
2023/05/20,127.09,124.33,124.33,121.08,124.33,125.7,126.24,124.33,134.8,134.5,134.1,121.73,121.73,133.7,129.01,133.9,129.01,130.99,132.17,168.09,168,168.01,132.17,168.01,168.09,121.08,135.38
2023/05/19,126.71,122.65,121.38,121.38,121.38,121.38,125.23,125.23,163.16,165.18,164.26,168.85,163.62,166.89,170.07,166.89,163.96,164.51,166.89,164.43,164.45,163.19,163.22,163.12,170.07,121.38,152.87
2023/05/18,125.84,122.54,122.54,122.54,122.54,122.54,127.8,176.98,176.95,176.92,181.74,178.63,165.25,178.04,165.23,165.22,163.44,162.59,162.6,162.75,161.43,161.5,161.27,161.27,181.74,122.54,157.34
2023/05/17,128.72,125.39,121.53,121.53,121.53,123.45,128.72,127.43,161.22,160.94,160.94,160.94,121.8,160.94,177.57,177.24,167.01,184.14,169.74,184.16,168.58,165.91,165.91,165.91,184.16,121.53,153.89
2023/05/16,128.3,124.97,123.04,123.04,123.04,124.15,126.88,124.97,148.81,160.87,150.18,150.18,145.98,144.36,149.99,145.98,148.21,157.29,185.09,166.59,166.27,165.07,164.65,164.65,185.09,123.04,147.35
2023/05/15,123.58,119,119,119,119,119,123.58,124.41,124.41,161.09,213.86,161.06,129.14,130.96,133.75,133.75,131.8,133.64,136.97,165.97,165.54,161.05,161.08,136.97,213.86,119,140.7
2023/05/14,116.19,111.39,111.39,109.62,109.62,109.62,111.39,109.62,106.08,106.08,109.19,108.67,127.13,127.26,126.61,126.42,109.62,115.75,126.46,177.4,176.6,176.71,132.17,132.17,177.4,106.08,125.15
2023/05/13,126.19,124.11,116.58,116.58,116.58,118.06,117.31,116.5,108.88,105.34,105.33,105.33,101.21,105.33,105.33,105.33,113.51,116.58,124.24,124.24,124.24,124.24,124.24,124.24,126.19,101.21,115.88
2023/05/12,132.92,123.6,117.6,117.6,117.6,123.42,130.29,125.17,162.03,162.02,162.02,150.68,121.95,150.68,160.93,150.68,181.47,164.58,164.67,164.69,164.71,164.56,164.65,136.46,181.47,117.6,147.48
2023/05/11,129.15,122.59,117.58,118.11,118.11,121.01,129.15,123.13,162.56,134.35,134.05,212.98,133.65,133.45,179.05,133.45,133.65,162.11,170.22,170.23,159.51,138.11,138.11,136.59,212.98,117.58,142.95
2023/05/10,127.96,122.16,121.71,121.77,121.77,122.01,125.43,125.43,161.44,148.99,148.99,148.99,159.79,160.01,160.01,160.01,160.02,177.42,167.11,173.93,167.1,161.28,161.28,161.29,177.42,121.71,149.68
2023/05/09,126.91,123.57,123.57,123.57,123.57,123.57,125.49,124.89,162.31,171.29,167.57,164.69,149.15,166.72,164.32,160.94,164.29,164.29,167.12,168.62,165.55,162.25,162.25,162.26,171.29,123.57,151.99
2023/05/08,124.13,118.01,118.01,118.01,118.01,120.83,122.59,129.02,166.03,171.34,184.76,149.16,145.59,149.16,149.16,160.94,157.04,161.8,166.91,170.87,162.11,161.71,161.71,161.71,184.76,118.01,149.78
2023/05/07,115.51,112.19,112.19,112.19,112.19,112.19,115.76,115.43,115.76,113.15,124.24,124.93,123.54,124.97,166.89,166.94,166.46,152.19,145.75,152.05,126.82,126.19,126.3,123.86,166.94,112.19,129.65
2023/05/06,116.65,114.5,114.5,114.5,114.5,114.5,114.5,115.16,114.5,114.5,123.63,124.24,124.12,123.81,123.74,123.46,123.02,123.31,123.51,125.09,125.09,125.07,125.01,124.27,125.09,114.5,120.38
2023/05/05,127.15,114.34,114.21,114.21,114.21,114.21,115.76,123.08,162.04,162.08,165.43,167.4,167.4,165.43,162.08,162.08,161.61,160.79,143.8,146.1,123.58,123.58,123.58,123.37,167.4,114.21,140.59
2023/05/04,126.61,123.84,123.84,122.17,123.84,125.37,125.37,161.09,165.58,163.13,163.13,163.09,150.99,163.13,163.13,163.13,182.15,177.92,170.8,167.82,171.12,161.1,161.1,161.06,182.15,122.17,154.28
2023/05/03,126.46,123.32,122.26,121.97,122.26,124.08,125.4,160.81,161.03,161.02,153.44,151.46,120.48,155.94,155.95,155.95,171.39,162.48,167.57,167.64,162.1,162.12,162.12,136.64,171.39,120.48,148.2
2023/05/02,118.32,115.06,115.06,115.06,115.06,115.06,118.84,121.87,158.72,122.33,118.32,115.06,109.87,122.44,158.7,167.29,132.74,170.36,166,169.68,136.36,136.36,136.09,134.74,170.36,109.87,134.39
2023/05/01,125.35,114.9,114.9,114.9,114.9,114.99,123.51,124.74,123.51,115.88,114.99,114.9,112.3,114.9,116.52,125.26,128.46,134.84,137.68,137.73,137.73,134.84,134.84,134.01,137.73,112.3,124.36
2023/04/30,130.04,125.36,123.81,123.81,125.36,126.66,136.46,124.91,109.38,106.8,106.31,117.3,117.25,118.51,106.8,119.55,121.49,140.19,139.52,147.98,147.82,142.3,142.9,140.19,147.98,106.31,128.08
2023/04/29,154.29,147.19,131.79,131.79,131.79,142.03,146.88,125.63,123.91,120.61,157.86,162.86,159.59,161.18,161.18,168.79,168.79,156.71,154.29,168.76,168.76,152.92,168.76,168.76,168.79,120.61,151.61
2023/04/28,173.22,166.04,164.03,152.69,131.12,153.5,174.27,174.25,174.43,169.88,174.73,162.9,156.04,160.56,169.85,161.62,168.19,177.43,177.46,182.6,177.46,177.45,177.44,174.54,182.6,131.12,168.49
2023/04/27,170.06,164.07,132.78,164.01,154.48,164.02,175.37,175.52,175.34,173.73,173.74,173.74,165.53,170.57,173.73,173.73,173.73,181.61,181.63,182.06,179.81,174.91,174.92,174.8,182.06,132.78,171.47
2023/04/26,172.45,131.87,131.87,131.87,131.87,131.87,163.27,173.72,173.71,169.74,169.68,160.43,129.32,160.94,165.47,167.54,172.85,179.24,180.65,180.81,180.02,179.71,179.71,173.73,180.81,129.32,163.36
2023/04/25,171.28,159.42,140.78,140.78,140.78,140.78,159.95,173.22,180.72,179.51,179.51,175.35,166.88,176.76,179.51,179.51,180.19,179.51,180.35,179.51,175.62,174.21,174.34,174.17,180.72,140.78,170.35
2023/04/24,128.51,125.66,122.89,122.89,124,128.51,153.6,173.22,191.61,194.68,169.84,169.84,166.34,166.34,166.34,166.34,171.28,172.51,184.88,187.2,180.99,176.46,172.33,173.22,194.68,122.89,163.96
2023/04/23,154.09,136.57,124.27,124.27,124.27,124.27,154.09,124.27,120,120.16,150.51,162.48,161.97,152.99,140.19,119.63,167.47,172.12,171.84,171.84,190.47,171.84,171.84,171.84,190.47,119.63,150.07
2023/04/22,154.08,133.81,132.56,129.3,129.3,133.65,142.21,143.66,165.43,164.66,164.15,163.53,163.53,163.53,167.48,170.24,170.13,173.68,162.51,173.32,161.18,163.72,157.7,154.29,173.68,129.3,155.79
2023/04/21,162.16,138.05,131.08,131.08,132.06,132.06,153.6,153.6,174.45,173.22,165.97,165.96,165.95,165.95,172.46,179.05,179.08,179.09,179.07,179.07,179.06,174.44,174.45,174.46,179.09,131.08,164.14
2023/04/20,171.28,141.69,131.61,131.61,131.61,154.24,171.28,173.77,173.76,184.33,170.92,173,169.53,172.5,172.5,172.5,171.28,175.89,183.57,197.56,182.87,175.91,175.9,175.86,197.56,131.61,169.05
2023/04/19,173.22,173.22,157.31,157.31,160.37,160.37,173.12,173.88,179.23,179.2,176.03,175.34,165.18,175.34,176.03,179.23,180.94,180.94,180.94,180.95,179.21,175.65,174.66,174.7,180.95,157.31,173.91
2023/04/18,171.28,171.28,153.85,153.78,153.71,157.65,172.33,172.68,178.69,217.36,206.66,175.55,170.11,175.55,178.87,224.35,182.64,182.67,182.78,182.79,175.55,174.22,174.25,174.3,224.35,153.71,178.78
2023/04/17,152.15,127,125.68,125.33,125.68,132.41,160.92,167.01,172.02,172.03,172.03,172.03,172,172.03,172.03,172.03,172.01,171.99,174.12,184.28,174.42,172,172.01,171.99,184.28,125.33,163.3
2023/04/16,171.84,157.03,127.17,127.17,144.18,171.84,171.84,160.15,160.77,160.77,162.06,164.6,164.61,164.61,164.61,164.58,167.69,171.84,171.84,171.84,171.84,171.84,171.84,171.84,171.84,127.17,163.05
2023/04/15,171.82,152.55,132.98,132.98,132.98,146.49,149.37,150.23,175.9,175.9,175.9,179.92,166.58,170.08,170.19,184.06,178.64,173.68,171.82,175.9,171.82,171.82,171.82,171.82,184.06,132.98,164.89
2023/04/14,171.28,158.48,158.94,140.78,140.78,160.16,171.03,174.07,174.37,174.37,174.36,174.31,160.78,174.36,174.34,174.36,180.92,180.94,181.14,180.96,180.95,174.37,174.37,173.47,181.14,140.78,170.85
2023/04/13,171.28,159.12,132.94,131.72,148.15,157,172.14,187.4,186.93,188.35,169.86,166.5,159.51,160.44,161.47,161.47,171.28,172.45,182.77,182.78,172.76,172.99,173.22,173.23,188.35,131.72,168.09
2023/04/12,173.89,173.91,140.78,130.73,140.78,173.91,173.91,174.9,178.74,184.97,178.82,178.81,174.9,178.75,178.81,175.19,174.98,175.02,178.79,178.82,178.78,175.21,175.21,174.48,184.97,130.73,172.44
2023/04/11,173.22,131.72,130.49,130.49,130.49,131.72,171.28,174.59,179.57,188.97,197.85,179.57,173.66,173.78,173.66,174.02,188.97,188.97,188.97,188.97,179.62,188.97,175.2,188.97,197.85,130.49,172.43
2023/04/10,133.59,126.83,124.66,124.66,125.61,129,153.6,173.69,172.46,172.46,172.46,172.46,172.44,172.46,172.46,172.46,172.45,172.45,189.26,203.77,174.43,172.43,172.42,172.39,203.77,124.66,164.44
2023/04/09,171.84,146.53,126.51,126.51,127.39,171.84,171.84,160.8,121.74,116.67,117.93,118.27,118.27,117.6,118.43,120.21,162.99,176.76,171.84,184.78,171.84,171.84,171.84,171.84,184.78,116.67,149.88
2023/04/08,171.82,154.08,133.09,133.09,133.09,150.41,170.69,154.29,122.98,166.71,185.73,165.43,135.51,135.51,135.51,153.15,121.96,155.36,185.73,177.49,177.36,177.05,177.05,177.05,185.73,121.96,156.98
2023/04/07,171.28,154.15,141.08,132.25,132.58,155.27,171.28,173.81,184.26,185.98,185.59,176.14,158.27,158.43,176.1,176.1,176.08,176.13,198.91,176.14,176.12,173.83,173.83,173.84,198.91,132.25,169.97
2023/04/06,176.6,176.6,154.4,154.4,154.4,158.08,176.61,177.8,180.48,180.46,180.45,177.8,168.12,176.49,177.11,176.49,180.45,180.45,180.46,186.35,180.44,176.6,186.35,176.61,186.35,154.4,175.3
2023/04/05,175.43,175.43,175.48,157.08,157.48,175.43,175.48,176.34,186.62,205.2,186.5,180.07,174.91,176.74,176.74,176.74,176.74,180.96,180.96,180.07,175.4,175.43,175.43,175.48,205.2,157.08,177.71
2023/04/04,171.28,164.46,171.28,159.79,164.5,171.28,173.44,173.86,183.68,180.58,173.99,173.33,166.08,173.32,175.53,181.76,182.59,182.07,188.97,182.49,181.76,175.53,177.72,174.19,188.97,159.79,175.58
2023/04/03,140.78,126.99,125.91,122.91,125.91,128.08,171.28,171.28,172.26,171.96,174.73,170.18,158.9,169.14,169.14,169.14,174.73,174.52,182.37,183.1,176.51,175.02,175.02,174.14,183.1,122.91,163.61
2023/04/02,171.84,125.81,124.93,124,124.93,171.84,171.84,160.8,121.38,107.22,116.34,117.51,107.28,107.47,117.64,106.4,111.14,155.96,171.84,171.84,171.84,171.84,171.84,171.84,171.84,106.4,142.76
